Transaction ID,Type,Internal Amount,Bank Amount,Reconciliation Status,,,,,Metric,Value
7323,TRANSFER,129859.44,129859.44,Matched,,,,,,
7324,CASH_IN,227204.83,227204.83,Matched,,,,,,
7325,PAYMENT,18714.61,18714.61,Matched,,,,,,
7326,PAYMENT,2570.96,2570.96,Matched,,,,,,
7327,CASH_IN,213554.46,213554.46,Matched,,,,,,
7328,TRANSFER,312895.63,312895.63,Matched,,,,,,
7329,DEBIT,4163.28,4163.28,Matched,,,,,,
7330,CASH_IN,153124.3,153124.3,Matched,,,,,,
7331,PAYMENT,4411.9,4411.9,Matched,,,,,,
7332,CASH_IN,314929.23,314929.23,Matched,,,,,,
7333,CASH_IN,162902.6,162902.6,Matched,,,,,,
7334,PAYMENT,23492.26,23492.26,Matched,,,,,,
7335,TRANSFER,245997.24,245997.24,Matched,,,,,,
7336,CASH_IN,193980.81,193980.81,Matched,,,,,,
7337,PAYMENT,7426.32,7426.32,Matched,,,,,,
7338,CASH_IN,115440.53,115440.53,Matched,,,,,,
7339,PAYMENT,9282.83,9282.83,Matched,,,,,,
7340,TRANSFER,599342.88,599342.88,Matched,,,,,,
7341,CASH_IN,315210.66,315210.66,Matched,,,,,,
7342,PAYMENT,9023.63,9023.63,Matched,,,,,,
7343,PAYMENT,4607.26,4607.26,Matched,,,,,,
7344,CASH_IN,121981.71,121981.71,Matched,,,,,,
7345,PAYMENT,15973.19,15973.19,Matched,,,,,,
7346,CASH_IN,336410.5,336410.5,Matched,,,,,,
7347,TRANSFER,9738.48,9738.48,Matched,,,,,,
7348,CASH_IN,274903.54,274903.54,Matched,,,,,,
7349,PAYMENT,8500.77,8500.77,Matched,,,,,,
7350,PAYMENT,13266.85,13266.85,Matched,,,,,,
7351,CASH_IN,7818.14,7818.14,Matched,,,,,,
7352,PAYMENT,309.78,309.78,Matched,,,,,,
7353,CASH_OUT,77253.21,77253.21,Matched,,,,,,
7354,CASH_IN,70318.64,70318.64,Matched,,,,,,
7355,PAYMENT,13239.13,13239.13,Matched,,,,,,
7356,TRANSFER,360373.89,360373.89,Matched,,,,,,
7357,CASH_IN,395368.45,395368.45,Matched,,,,,,
7358,PAYMENT,1557.36,1557.36,Matched,,,,,,
7359,CASH_IN,35015.29,35015.29,Matched,,,,,,
7360,PAYMENT,9801.45,9801.45,Matched,,,,,,
7361,CASH_IN,140934.36,140934.36,Matched,,,,,,
7362,PAYMENT,3984.14,3984.14,Matched,,,,,,
7363,CASH_IN,80222.52,80222.52,Matched,,,,,,
7364,PAYMENT,2410.67,2410.67,Matched,,,,,,
7365,PAYMENT,5078.24,5078.24,Matched,,,,,,
7366,CASH_IN,439348.62,439348.62,Matched,,,,,,
7367,PAYMENT,17126.04,17126.04,Matched,,,,,,
7368,PAYMENT,1526.5,1526.5,Matched,,,,,,
7369,CASH_IN,182036.49,182036.49,Matched,,,,,,
7370,CASH_OUT,141917.76,141917.76,Matched,,,,,,
7371,CASH_IN,77816.36,77816.36,Matched,,,,,,
7372,PAYMENT,18747.29,18747.29,Matched,,,,,,
7373,PAYMENT,6624.39,6624.39,Matched,,,,,,
7374,CASH_IN,78369.94,78369.94,Matched,,,,,,
7375,PAYMENT,5248.34,5248.34,Matched,,,,,,
7376,PAYMENT,1194.51,1194.51,Matched,,,,,,
7377,PAYMENT,4944.21,4944.21,Matched,,,,,,
7378,CASH_IN,51260.1,51260.1,Matched,,,,,,
7379,TRANSFER,118404.75,118404.75,Matched,,,,,,
7380,PAYMENT,11933.67,11933.67,Matched,,,,,,
7381,CASH_IN,124646.3,124646.3,Matched,,,,,,
7382,CASH_IN,10781.11,10781.11,Matched,,,,,,
7383,CASH_OUT,75359.52,75359.52,Matched,,,,,,
7384,PAYMENT,2997.84,2997.84,Matched,,,,,,
7385,CASH_OUT,217460.33,217460.33,Matched,,,,,,
7386,PAYMENT,5624.78,5624.78,Matched,,,,,,
7387,CASH_OUT,123372.55,123372.55,Matched,,,,,,
7388,PAYMENT,9773.88,9773.88,Matched,,,,,,
7389,CASH_OUT,67787.89,67787.89,Matched,,,,,,
7390,PAYMENT,2693.26,2693.26,Matched,,,,,,
7391,PAYMENT,7826.37,7826.37,Matched,,,,,,
7392,PAYMENT,4798.8,4798.8,Matched,,,,,,
7393,CASH_IN,173696.06,173696.06,Matched,,,,,,
7394,PAYMENT,15258.14,15258.14,Matched,,,,,,
7395,PAYMENT,5756.56,5756.56,Matched,,,,,,
7396,PAYMENT,6356.01,6356.01,Matched,,,,,,
7397,PAYMENT,25404.53,25404.53,Matched,,,,,,
7398,PAYMENT,480.03,480.03,Matched,,,,,,
7399,PAYMENT,827.69,827.69,Matched,,,,,,
7400,PAYMENT,1538.51,1538.51,Matched,,,,,,
7401,CASH_OUT,141289.74,141289.74,Matched,,,,,,
7402,PAYMENT,5501.2,5501.2,Matched,,,,,,
7403,PAYMENT,8987.61,8987.61,Matched,,,,,,
7404,PAYMENT,10200.43,10200.43,Matched,,,,,,
7405,PAYMENT,35532.03,35532.03,Matched,,,,,,
7406,PAYMENT,14766.83,14766.83,Matched,,,,,,
7407,PAYMENT,9802.73,9802.73,Matched,,,,,,
7408,PAYMENT,16034.17,16034.17,Matched,,,,,,
7409,PAYMENT,10382.73,10382.73,Matched,,,,,,
7410,PAYMENT,9383.43,9383.43,Matched,,,,,,
7411,PAYMENT,13204.3,13204.3,Matched,,,,,,
7412,PAYMENT,10469.87,10469.87,Matched,,,,,,
7413,PAYMENT,5123.99,5123.99,Matched,,,,,,
7414,PAYMENT,21131.52,21131.52,Matched,,,,,,
7415,PAYMENT,16319.94,16319.94,Matched,,,,,,
7416,PAYMENT,5422.72,5422.72,Matched,,,,,,
7417,PAYMENT,5874.22,5874.22,Matched,,,,,,
7418,PAYMENT,34866.59,NULL,Missing from Bank,,,,,,
7419,PAYMENT,17978.68,17978.68,Matched,,,,,,
7420,PAYMENT,4854.86,4854.86,Matched,,,,,,
7421,PAYMENT,3679.63,3679.63,Matched,,,,,,
7422,PAYMENT,9230.32,9230.32,Matched,,,,,,
7423,PAYMENT,5238.34,5238.34,Matched,,,,,,
7424,CASH_OUT,259743.76,259743.76,Matched,,,,,,
7425,PAYMENT,1370.69,1370.69,Matched,,,,,,
7426,PAYMENT,2337.09,2337.09,Matched,,,,,,
7427,PAYMENT,12835.96,12835.96,Matched,,,,,,
7428,PAYMENT,10533.04,10533.04,Matched,,,,,,
7429,CASH_IN,135364.07,135364.07,Matched,,,,,,
7430,PAYMENT,1062.06,1062.06,Matched,,,,,,
7431,PAYMENT,285.59,285.59,Matched,,,,,,
7432,CASH_IN,372848.83,372848.83,Matched,,,,,,
7433,CASH_IN,182452.71,182452.71,Matched,,,,,,
7434,PAYMENT,4800.76,4800.76,Matched,,,,,,
7435,CASH_IN,66732.14,66732.14,Matched,,,,,,
7436,CASH_IN,172588.84,172588.84,Matched,,,,,,
7437,PAYMENT,10156,10156,Matched,,,,,,
7438,CASH_IN,273499.22,273499.22,Matched,,,,,,
7439,CASH_IN,212127.94,212127.94,Matched,,,,,,
7440,PAYMENT,9414.48,9414.48,Matched,,,,,,
7441,CASH_IN,529190.35,529190.35,Matched,,,,,,
7442,CASH_IN,267716.65,267716.65,Matched,,,,,,
7443,CASH_IN,193934.58,193934.58,Matched,,,,,,
7444,PAYMENT,2674.73,2674.73,Matched,,,,,,
7445,CASH_IN,140852.52,140852.52,Matched,,,,,,
7446,CASH_IN,186699.23,186699.23,Matched,,,,,,
7447,CASH_IN,23966.48,23966.48,Matched,,,,,,
7448,PAYMENT,1571.83,1571.83,Matched,,,,,,
7449,CASH_IN,137985.07,137985.07,Matched,,,,,,
7450,CASH_IN,276651.07,276651.07,Matched,,,,,,
7451,PAYMENT,1803.28,1803.28,Matched,,,,,,
7452,CASH_IN,207762.47,207762.47,Matched,,,,,,
7453,CASH_IN,231126.61,231126.61,Matched,,,,,,
7454,CASH_IN,101075.48,101075.48,Matched,,,,,,
7455,CASH_IN,249233.37,249233.37,Matched,,,,,,
7456,CASH_IN,282150.32,282150.32,Matched,,,,,,
7457,CASH_IN,44453.81,44453.81,Matched,,,,,,
7458,CASH_IN,154228.23,154228.23,Matched,,,,,,
7459,CASH_IN,245256.44,245256.44,Matched,,,,,,
7460,CASH_IN,225798.64,225798.64,Matched,,,,,,
7461,CASH_IN,26884.31,26884.31,Matched,,,,,,
7462,PAYMENT,3633.39,3633.39,Matched,,,,,,
7463,CASH_IN,194451.87,194451.87,Matched,,,,,,
7464,CASH_IN,33051.37,33051.37,Matched,,,,,,
7465,CASH_IN,64525.15,64525.15,Matched,,,,,,
7466,CASH_IN,185113.63,185113.63,Matched,,,,,,
7467,PAYMENT,4178.46,4178.46,Matched,,,,,,
7468,CASH_IN,39244.81,39244.81,Matched,,,,,,
7469,PAYMENT,4456.99,4456.99,Matched,,,,,,
7470,CASH_IN,250578.65,250578.65,Matched,,,,,,
7471,CASH_IN,49431.49,49431.49,Matched,,,,,,
7472,CASH_IN,374031.59,374031.59,Matched,,,,,,
7473,TRANSFER,400444.34,400444.34,Matched,,,,,,
7474,CASH_IN,245484.78,245484.78,Matched,,,,,,
7475,PAYMENT,4435.37,4435.37,Matched,,,,,,
7476,PAYMENT,930.18,930.18,Matched,,,,,,
7477,CASH_IN,21954.96,21954.96,Matched,,,,,,
7478,PAYMENT,10903.02,10903.02,Matched,,,,,,
7479,PAYMENT,218.27,218.27,Matched,,,,,,
7480,CASH_IN,868684.99,868684.99,Matched,,,,,,
7481,PAYMENT,6291.23,6291.23,Matched,,,,,,
7482,PAYMENT,1041.96,1041.96,Matched,,,,,,
7483,CASH_IN,29010.6,29010.6,Matched,,,,,,
7484,PAYMENT,2206.56,2206.56,Matched,,,,,,
7485,TRANSFER,451568.12,451568.12,Matched,,,,,,
7486,CASH_IN,14809.24,14809.24,Matched,,,,,,
7487,PAYMENT,5370.06,5370.06,Matched,,,,,,
7488,PAYMENT,3136.92,3136.92,Matched,,,,,,
7489,TRANSFER,104539.76,104539.76,Matched,,,,,,
7490,CASH_IN,97806.47,97806.47,Matched,,,,,,
7491,PAYMENT,8061.1,8061.1,Matched,,,,,,
7492,PAYMENT,5385.54,5385.54,Matched,,,,,,
7493,DEBIT,499.86,499.86,Matched,,,,,,
7494,PAYMENT,3866.19,3866.19,Matched,,,,,,
7495,PAYMENT,14439.4,14439.4,Matched,,,,,,
7496,PAYMENT,7706.46,7706.46,Matched,,,,,,
7497,PAYMENT,2865.64,2865.64,Matched,,,,,,
7498,CASH_OUT,178514.46,178514.46,Matched,,,,,,
7499,PAYMENT,599,599,Matched,,,,,,
7500,DEBIT,5418.64,5418.64,Matched,,,,,,
7501,CASH_IN,131892.09,131892.09,Matched,,,,,,
7502,TRANSFER,585116.33,585116.33,Matched,,,,,,
7503,TRANSFER,632361.53,632361.53,Matched,,,,,,
7504,PAYMENT,2136.5,2136.5,Matched,,,,,,
7505,PAYMENT,10229.88,10229.88,Matched,,,,,,
7506,TRANSFER,914938.38,914938.38,Matched,,,,,,
7507,PAYMENT,3005.72,3005.72,Matched,,,,,,
7508,TRANSFER,469688.29,469688.29,Matched,,,,,,
7509,CASH_IN,132499.75,132499.75,Matched,,,,,,
7510,TRANSFER,591464.21,591464.21,Matched,,,,,,
7511,PAYMENT,203.52,203.52,Matched,,,,,,
7512,CASH_IN,105860.8,105860.8,Matched,,,,,,
7513,PAYMENT,4411.68,4411.68,Matched,,,,,,
7514,TRANSFER,547982.86,547982.86,Matched,,,,,,
7515,PAYMENT,7939.48,7939.48,Matched,,,,,,
7516,PAYMENT,3535.08,3535.08,Matched,,,,,,
7517,PAYMENT,5610.22,5610.22,Matched,,,,,,
7518,PAYMENT,7548.35,7548.35,Matched,,,,,,
7519,PAYMENT,5565.73,5565.73,Matched,,,,,,
7520,DEBIT,1839.45,1839.45,Matched,,,,,,
7521,PAYMENT,967.31,967.31,Matched,,,,,,
7522,PAYMENT,2513.17,2513.17,Matched,,,,,,
7523,PAYMENT,7162.79,7162.79,Matched,,,,,,
7524,TRANSFER,10594.26,10594.26,Matched,,,,,,
7525,PAYMENT,24324.01,24324.01,Matched,,,,,,
7526,PAYMENT,14060.49,14060.49,Matched,,,,,,
7527,PAYMENT,5368.23,5368.23,Matched,,,,,,
7528,PAYMENT,10620.41,10620.41,Matched,,,,,,
7529,TRANSFER,740455.48,740455.48,Matched,,,,,,
7530,PAYMENT,7533.07,7533.07,Matched,,,,,,
7531,PAYMENT,12880.69,12880.69,Matched,,,,,,
7532,PAYMENT,4996.41,4996.41,Matched,,,,,,
7533,PAYMENT,651.54,651.54,Matched,,,,,,
7534,PAYMENT,8282.81,8282.81,Matched,,,,,,
7535,PAYMENT,20328.6,20328.6,Matched,,,,,,
7536,PAYMENT,5585.31,5585.31,Matched,,,,,,
7537,CASH_OUT,239692.36,237295.44,Amount Mismatch,,,,,,
7538,PAYMENT,35279.33,35279.33,Matched,,,,,,
7539,PAYMENT,3397.33,3397.33,Matched,,,,,,
7540,TRANSFER,77606.35,77606.35,Matched,,,,,,
7541,PAYMENT,276.04,276.04,Matched,,,,,,
7542,PAYMENT,3169.16,3169.16,Matched,,,,,,
7543,PAYMENT,7054.83,7054.83,Matched,,,,,,
7544,TRANSFER,363063.88,363063.88,Matched,,,,,,
7545,PAYMENT,8358.83,8358.83,Matched,,,,,,
7546,TRANSFER,85459.53,85459.53,Matched,,,,,,
7547,PAYMENT,2605.08,2605.08,Matched,,,,,,
7548,DEBIT,4270.25,4270.25,Matched,,,,,,
7549,PAYMENT,2320.65,2320.65,Matched,,,,,,
7550,PAYMENT,4908.85,4908.85,Matched,,,,,,
7551,PAYMENT,7624.65,7624.65,Matched,,,,,,
7552,PAYMENT,5733.09,5733.09,Matched,,,,,,
7553,PAYMENT,15969.13,15969.13,Matched,,,,,,
7554,PAYMENT,14441.29,14441.29,Matched,,,,,,
7555,CASH_OUT,38323.66,38323.66,Matched,,,,,,
7556,PAYMENT,2518.63,2518.63,Matched,,,,,,
7557,PAYMENT,10476.7,10476.7,Matched,,,,,,
7558,CASH_OUT,61922.54,61922.54,Matched,,,,,,
7559,PAYMENT,13517.94,13517.94,Matched,,,,,,
7560,PAYMENT,4603.71,4603.71,Matched,,,,,,
7561,PAYMENT,7925.72,7925.72,Matched,,,,,,
7562,PAYMENT,6163.43,6163.43,Matched,,,,,,
7563,PAYMENT,24034.28,24034.28,Matched,,,,,,
7564,PAYMENT,2375.97,2375.97,Matched,,,,,,
7565,PAYMENT,6951.07,6951.07,Matched,,,,,,
7566,PAYMENT,4270.36,4270.36,Matched,,,,,,
7567,PAYMENT,4630.4,4630.4,Matched,,,,,,
7568,PAYMENT,41749.41,41749.41,Matched,,,,,,
7569,CASH_OUT,47779.84,47779.84,Matched,,,,,,
7570,PAYMENT,1561.11,1561.11,Matched,,,,,,
7571,CASH_IN,197390.5,197390.5,Matched,,,,,,
7572,PAYMENT,14734.61,14734.61,Matched,,,,,,
7573,PAYMENT,4355.69,4355.69,Matched,,,,,,
7574,PAYMENT,12443.21,12443.21,Matched,,,,,,
7575,PAYMENT,3643.48,3643.48,Matched,,,,,,
7576,PAYMENT,3727.23,3727.23,Matched,,,,,,
7577,PAYMENT,17036.48,17036.48,Matched,,,,,,
7578,CASH_OUT,209202.05,209202.05,Matched,,,,,,
7579,PAYMENT,10.48,10.48,Matched,,,,,,
7580,PAYMENT,27888.72,27888.72,Matched,,,,,,
7581,PAYMENT,483.98,483.98,Matched,,,,,,
7582,PAYMENT,10131.78,10131.78,Matched,,,,,,
7583,PAYMENT,3417.61,3417.61,Matched,,,,,,
7584,PAYMENT,3214.67,3214.67,Matched,,,,,,
7585,PAYMENT,1713.7,1713.7,Matched,,,,,,
7586,PAYMENT,11611.66,11611.66,Matched,,,,,,
7587,PAYMENT,10558.24,10558.24,Matched,,,,,,
7588,PAYMENT,15116.37,15116.37,Matched,,,,,,
7589,PAYMENT,1847.37,1847.37,Matched,,,,,,
7590,PAYMENT,2878.68,2878.68,Matched,,,,,,
7591,PAYMENT,6849.71,6849.71,Matched,,,,,,
7592,TRANSFER,668885.18,668885.18,Matched,,,,,,
7593,CASH_OUT,105124.6,105124.6,Matched,,,,,,
7594,PAYMENT,15036.18,15036.18,Matched,,,,,,
7595,TRANSFER,411399.71,411399.71,Matched,,,,,,
7596,PAYMENT,5070.28,5070.28,Matched,,,,,,
7597,TRANSFER,121362.51,121362.51,Matched,,,,,,
7598,PAYMENT,6821.43,6821.43,Matched,,,,,,
7599,PAYMENT,2928.73,2928.73,Matched,,,,,,
7600,TRANSFER,328175.59,328175.59,Matched,,,,,,
7601,PAYMENT,3946.88,3946.88,Matched,,,,,,
7602,CASH_OUT,109261.69,109261.69,Matched,,,,,,
7603,PAYMENT,2910.53,2910.53,Matched,,,,,,
7604,CASH_OUT,5746.92,5746.92,Matched,,,,,,
7605,PAYMENT,12650.89,12650.89,Matched,,,,,,
7606,CASH_OUT,296590.49,296590.49,Matched,,,,,,
7607,PAYMENT,2519.4,2519.4,Matched,,,,,,
7608,CASH_OUT,62068.94,62068.94,Matched,,,,,,
7609,PAYMENT,14021.39,14021.39,Matched,,,,,,
7610,PAYMENT,9138.62,9138.62,Matched,,,,,,
7611,PAYMENT,8166.04,8166.04,Matched,,,,,,
7612,CASH_OUT,132361.54,132361.54,Matched,,,,,,
7613,PAYMENT,4796.19,4796.19,Matched,,,,,,
7614,CASH_OUT,150082.76,150082.76,Matched,,,,,,
7615,PAYMENT,9682,9682,Matched,,,,,,
7616,PAYMENT,3567.99,3567.99,Matched,,,,,,
7617,PAYMENT,15974.63,15974.63,Matched,,,,,,
7618,CASH_IN,288038.89,288038.89,Matched,,,,,,
7619,CASH_IN,355458.78,355458.78,Matched,,,,,,
7620,CASH_IN,116884.29,116884.29,Matched,,,,,,
7621,CASH_IN,43698.21,43698.21,Matched,,,,,,
7622,CASH_IN,316959.89,316959.89,Matched,,,,,,
7623,CASH_IN,47369.84,47369.84,Matched,,,,,,
7624,CASH_IN,146117.38,146117.38,Matched,,,,,,
7625,CASH_IN,45157.63,45157.63,Matched,,,,,,
7626,CASH_IN,111430.78,111430.78,Matched,,,,,,
7627,CASH_IN,158274.46,158274.46,Matched,,,,,,
7628,CASH_IN,94712.61,94712.61,Matched,,,,,,
7629,TRANSFER,27609.08,27609.08,Matched,,,,,,
7630,CASH_OUT,128549.2,128549.2,Matched,,,,,,
7631,CASH_IN,58292.75,58292.75,Matched,,,,,,
7632,PAYMENT,16906.09,16906.09,Matched,,,,,,
7633,CASH_IN,10256.2,10256.2,Matched,,,,,,
7634,PAYMENT,5689.82,5689.82,Matched,,,,,,
7635,CASH_IN,3433,3433,Matched,,,,,,
7636,PAYMENT,8309.37,8309.37,Matched,,,,,,
7637,CASH_IN,49378.84,49378.84,Matched,,,,,,
7638,PAYMENT,13870.79,13870.79,Matched,,,,,,
7639,PAYMENT,1149.98,1149.98,Matched,,,,,,
7640,CASH_OUT,206659.26,206659.26,Matched,,,,,,
7641,CASH_OUT,85736.76,85736.76,Matched,,,,,,
7642,CASH_IN,36773.05,36773.05,Matched,,,,,,
7643,CASH_OUT,120817.37,120817.37,Matched,,,,,,
7644,CASH_OUT,261651.77,261651.77,Matched,,,,,,
7645,CASH_IN,17488.73,17488.73,Matched,,,,,,
7646,CASH_OUT,291944.52,291944.52,Matched,,,,,,
7647,CASH_IN,217136.62,217136.62,Matched,,,,,,
7648,CASH_OUT,125312,125312,Matched,,,,,,
7649,CASH_IN,203443.12,203443.12,Matched,,,,,,
7650,CASH_OUT,367180.86,367180.86,Matched,,,,,,
7651,CASH_IN,497735.31,497735.31,Matched,,,,,,
7652,CASH_OUT,414678.51,414678.51,Matched,,,,,,
7653,CASH_IN,105342.59,105342.59,Matched,,,,,,
7654,CASH_OUT,171810.63,171810.63,Matched,,,,,,
7655,CASH_IN,166315.21,166315.21,Matched,,,,,,
7656,PAYMENT,7863.57,7863.57,Matched,,,,,,
7657,CASH_IN,443285.86,443285.86,Matched,,,,,,
7658,PAYMENT,8818.98,8818.98,Matched,,,,,,
7659,CASH_IN,107581.14,107581.14,Matched,,,,,,
7660,PAYMENT,9769.56,9769.56,Matched,,,,,,
7661,CASH_IN,24252.98,24252.98,Matched,,,,,,
7662,PAYMENT,7590.75,7590.75,Matched,,,,,,
7663,CASH_IN,180389.34,180389.34,Matched,,,,,,
7664,PAYMENT,3153.75,3153.75,Matched,,,,,,
7665,CASH_IN,27863.15,27863.15,Matched,,,,,,
7666,PAYMENT,17951.43,17951.43,Matched,,,,,,
7667,CASH_IN,101582.06,101582.06,Matched,,,,,,
7668,PAYMENT,8711.52,8711.52,Matched,,,,,,
7669,CASH_IN,223662.13,223662.13,Matched,,,,,,
7670,PAYMENT,12616.4,12616.4,Matched,,,,,,
7671,CASH_IN,119473.2,119473.2,Matched,,,,,,
7672,PAYMENT,8235.45,8235.45,Matched,,,,,,
7673,CASH_IN,57911.56,57911.56,Matched,,,,,,
7674,CASH_OUT,12375.97,12375.97,Matched,,,,,,
7675,CASH_IN,22459.28,22459.28,Matched,,,,,,
7676,PAYMENT,2328.84,2328.84,Matched,,,,,,
7677,CASH_IN,32185.19,32185.19,Matched,,,,,,
7678,PAYMENT,546.23,546.23,Matched,,,,,,
7679,CASH_IN,222204.07,222204.07,Matched,,,,,,
7680,PAYMENT,17352.02,17352.02,Matched,,,,,,
7681,CASH_IN,120410.76,120410.76,Matched,,,,,,
7682,PAYMENT,6856.57,6856.57,Matched,,,,,,
7683,CASH_IN,188878.92,188878.92,Matched,,,,,,
7684,PAYMENT,1910.23,1910.23,Matched,,,,,,
7685,CASH_IN,16774.9,16774.9,Matched,,,,,,
7686,TRANSFER,41664.88,41664.88,Matched,,,,,,
7687,CASH_IN,194628.84,194628.84,Matched,,,,,,
7688,TRANSFER,7828.57,7828.57,Matched,,,,,,
7689,CASH_IN,32564.14,32564.14,Matched,,,,,,
7690,CASH_OUT,462312.19,462312.19,Matched,,,,,,
7691,CASH_IN,29898.01,29898.01,Matched,,,,,,
7692,PAYMENT,5941.84,5941.84,Matched,,,,,,
7693,CASH_IN,146850.79,146850.79,Matched,,,,,,
7694,CASH_OUT,207998.16,207998.16,Matched,,,,,,
7695,CASH_IN,8893.16,8893.16,Matched,,,,,,
7696,PAYMENT,5810.61,5810.61,Matched,,,,,,
7697,CASH_IN,170422.95,170422.95,Matched,,,,,,
7698,CASH_OUT,192841.14,192841.14,Matched,,,,,,
7699,CASH_IN,147849.9,147849.9,Matched,,,,,,
7700,CASH_OUT,5871.44,5871.44,Matched,,,,,,
7701,CASH_IN,11587.98,11587.98,Matched,,,,,,
7702,PAYMENT,6551.14,6551.14,Matched,,,,,,
7703,CASH_IN,145667.12,145667.12,Matched,,,,,,
7704,PAYMENT,1284.56,1284.56,Matched,,,,,,
7705,CASH_IN,6970.58,6970.58,Matched,,,,,,
7706,TRANSFER,329937.9,329937.9,Matched,,,,,,
7707,CASH_IN,89533.09,89533.09,Matched,,,,,,
7708,PAYMENT,9455.05,9455.05,Matched,,,,,,
7709,CASH_IN,86072.98,86072.98,Matched,,,,,,
7710,PAYMENT,3326.56,3326.56,Matched,,,,,,
7711,CASH_IN,265361.44,265361.44,Matched,,,,,,
7712,CASH_IN,183992.49,183992.49,Matched,,,,,,
7713,PAYMENT,2391.85,2391.85,Matched,,,,,,
7714,CASH_IN,297162.61,297162.61,Matched,,,,,,
7715,PAYMENT,1074.55,1074.55,Matched,,,,,,
7716,CASH_IN,263566.2,263566.2,Matched,,,,,,
7717,DEBIT,5541.9,5541.9,Matched,,,,,,
7718,CASH_IN,65600.8,65600.8,Matched,,,,,,
7719,PAYMENT,5721.25,5721.25,Matched,,,,,,
7720,CASH_IN,230777.73,230777.73,Matched,,,,,,
7721,PAYMENT,553.84,553.84,Matched,,,,,,
7722,CASH_IN,79074.37,79074.37,Matched,,,,,,
7723,PAYMENT,845.59,845.59,Matched,,,,,,
7724,CASH_IN,476710.9,476710.9,Matched,,,,,,
7725,PAYMENT,11571.03,11571.03,Matched,,,,,,
7726,CASH_IN,269362.19,269362.19,Matched,,,,,,
7727,PAYMENT,6082.55,6082.55,Matched,,,,,,
7728,CASH_IN,231808.43,231808.43,Matched,,,,,,
7729,PAYMENT,15650.79,15650.79,Matched,,,,,,
7730,PAYMENT,7629.75,7629.75,Matched,,,,,,
7731,TRANSFER,159485.63,159485.63,Matched,,,,,,
7732,PAYMENT,3431.74,3431.74,Matched,,,,,,
7733,CASH_OUT,304316.59,304316.59,Matched,,,,,,
7734,DEBIT,2579.01,2579.01,Matched,,,,,,
7735,CASH_OUT,103305.97,103305.97,Matched,,,,,,
7736,PAYMENT,12351.68,12351.68,Matched,,,,,,
7737,TRANSFER,453605.59,453605.59,Matched,,,,,,
7738,TRANSFER,338961.93,338961.93,Matched,,,,,,
7739,PAYMENT,3580.42,3580.42,Matched,,,,,,
7740,PAYMENT,13071.27,13071.27,Matched,,,,,,
7741,CASH_OUT,383568.25,383568.25,Matched,,,,,,
7742,PAYMENT,9763.77,9763.77,Matched,,,,,,
7743,PAYMENT,2344.84,2344.84,Matched,,,,,,
7744,DEBIT,1476.27,1476.27,Matched,,,,,,
7745,PAYMENT,4913.94,4913.94,Matched,,,,,,
7746,PAYMENT,4230.69,4230.69,Matched,,,,,,
7747,PAYMENT,6059.38,6059.38,Matched,,,,,,
7748,TRANSFER,295474.84,295474.84,Matched,,,,,,
7749,PAYMENT,557.16,557.16,Matched,,,,,,
7750,PAYMENT,10827.23,10827.23,Matched,,,,,,
7751,PAYMENT,4335.19,4335.19,Matched,,,,,,
7752,PAYMENT,21230.26,21230.26,Matched,,,,,,
7753,PAYMENT,5594.04,5594.04,Matched,,,,,,
7754,TRANSFER,27755.35,27755.35,Matched,,,,,,
7755,CASH_OUT,101717.84,101717.84,Matched,,,,,,
7756,TRANSFER,874562.86,874562.86,Matched,,,,,,
7757,PAYMENT,2418.83,2418.83,Matched,,,,,,
7758,PAYMENT,1194.12,1194.12,Matched,,,,,,
7759,PAYMENT,9260.35,9260.35,Matched,,,,,,
7760,TRANSFER,692484.38,692484.38,Matched,,,,,,
7761,PAYMENT,3999.34,3999.34,Matched,,,,,,
7762,CASH_OUT,141427.48,141427.48,Matched,,,,,,
7763,TRANSFER,447478.26,447478.26,Matched,,,,,,
7764,PAYMENT,9299.31,9299.31,Matched,,,,,,
7765,PAYMENT,2504.15,2504.15,Matched,,,,,,
7766,PAYMENT,10115.13,10115.13,Matched,,,,,,
7767,PAYMENT,1495.79,1495.79,Matched,,,,,,
7768,PAYMENT,6022.93,6022.93,Matched,,,,,,
7769,TRANSFER,23553.39,23553.39,Matched,,,,,,
7770,PAYMENT,5941.42,5941.42,Matched,,,,,,
7771,CASH_OUT,269750.94,269750.94,Matched,,,,,,
7772,PAYMENT,7125.4,7125.4,Matched,,,,,,
7773,PAYMENT,6905.52,6905.52,Matched,,,,,,
7774,CASH_OUT,266061.33,266061.33,Matched,,,,,,
7775,PAYMENT,1820.34,1820.34,Matched,,,,,,
7776,TRANSFER,231564.18,231564.18,Matched,,,,,,
7777,PAYMENT,11226.69,11226.69,Matched,,,,,,
7778,TRANSFER,362349.62,362349.62,Matched,,,,,,
7779,PAYMENT,14440.44,14440.44,Matched,,,,,,
7780,TRANSFER,287284.26,287284.26,Matched,,,,,,
7781,PAYMENT,18745.74,18745.74,Matched,,,,,,
7782,PAYMENT,12489.85,12489.85,Matched,,,,,,
7783,PAYMENT,8170.1,8170.1,Matched,,,,,,
7784,PAYMENT,5218.64,5218.64,Matched,,,,,,
7785,PAYMENT,4702.01,4702.01,Matched,,,,,,
7786,PAYMENT,23532.24,23532.24,Matched,,,,,,
7787,PAYMENT,1519.45,1519.45,Matched,,,,,,
